test_id,object_id,noise_sigma,init_x,init_y,final_reward,num_steps
420,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
421,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
422,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
423,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
424,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
425,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
426,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
427,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
428,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
429,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
430,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
431,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
432,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
433,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
434,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
435,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
436,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
437,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
438,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
439,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
440,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
441,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
442,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
443,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
444,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
445,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
446,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
447,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
448,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
449,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
450,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
451,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
452,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
453,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
454,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
455,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
456,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
457,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
458,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
459,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
460,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
461,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
462,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
463,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
464,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
465,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
466,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
467,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
468,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
469,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
470,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
471,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
472,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
473,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
474,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
475,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
476,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
477,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
478,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
479,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
480,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
481,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
482,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
483,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
484,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
485,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
486,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
487,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
488,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
489,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
490,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
491,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
492,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
493,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
494,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
495,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
496,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
497,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
498,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
499,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
500,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
501,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
502,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
503,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
504,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
505,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
506,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
507,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
508,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
509,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
510,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
511,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
512,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
513,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
514,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
515,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
516,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
517,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
518,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
519,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
520,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
521,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
522,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
523,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
524,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
525,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
526,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
527,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
528,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
529,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
530,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
531,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
532,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
533,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
534,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
535,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
536,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
537,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
538,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
539,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
540,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
541,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
542,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
543,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
544,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
545,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
546,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
547,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
548,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
549,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
550,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
551,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
552,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
553,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
554,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
555,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
556,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
557,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
558,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
559,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
560,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
561,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
562,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
563,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
564,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
565,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
566,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
567,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
568,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
569,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
570,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
571,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
572,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
573,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
574,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
575,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
576,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
577,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
578,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
579,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
580,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
581,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
582,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
583,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
584,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
585,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
586,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
587,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
588,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
589,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
590,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
591,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
592,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
593,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
594,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
595,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
596,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
597,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
598,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
599,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
600,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
601,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
602,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
603,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
604,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
605,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
606,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
607,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
608,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
609,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
610,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
611,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
612,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
613,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
614,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
615,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
616,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
617,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
618,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
619,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
620,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
621,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
622,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
623,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
624,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
625,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
626,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
627,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
628,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
629,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
630,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
631,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
632,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
633,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
634,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
635,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
636,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
637,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
638,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
639,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
640,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
641,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
642,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
643,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
644,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
645,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
646,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
647,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
648,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
649,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
650,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
651,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
652,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
653,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
654,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
655,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
656,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
657,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
658,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
659,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
660,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
661,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
662,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
663,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
664,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
665,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
666,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
667,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
668,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
669,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
670,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
671,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
672,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
673,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
674,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
675,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
676,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
677,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
678,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
679,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
680,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
681,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
682,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
683,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
684,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
685,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
686,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
687,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
688,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
689,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
690,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
691,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
692,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
693,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
694,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
695,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
696,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
697,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
698,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
699,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
700,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
701,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
702,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
703,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
704,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
705,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
706,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
707,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
708,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
709,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
710,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
711,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
712,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
713,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
714,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
715,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
716,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
717,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
718,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
719,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
720,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
721,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
722,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
723,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
724,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
725,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
726,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
727,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
728,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
729,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
730,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
731,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
732,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
733,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
734,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
735,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
736,60,0.05,-0.05204420923461123,0.3952203895656563,0.0,1
737,19,0.01,-0.2018495902909644,-0.2160493523948425,0.0,1
738,32,0.1,-0.3942164756321729,-0.17477111973358017,0.0,1
739,69,0.01,-0.3921549975283234,0.13231704495468966,1.0,1
740,75,0.01,0.20800171201063022,-0.30993426795623624,1.0,1
741,17,0.05,-0.03272808929209542,-0.2891425055917236,1.0,1
742,13,0.1,-0.2073396618632459,-0.39209824947363353,0.0,1
743,12,0.01,-0.19764634828298908,0.19175309799647167,1.0,1
744,50,0.05,0.36845055915676184,-0.18613050968384626,0.0,1
745,78,0.01,-0.34311485203215786,-0.3724371220386477,1.0,1
746,15,0.01,-0.35532510215800794,-0.18743932041746536,1.0,1
747,16,0.05,0.2732314461588995,0.19007172259864524,0.0,1
748,81,0.1,0.19235966028704876,-0.12219217349472594,0.0,1
749,36,0.1,0.12098522571769676,0.029861231147238043,0.0,1
750,69,0.05,0.18870568507895213,0.014429129599415003,0.0,1
751,27,0.05,-0.04422038324508781,0.2138866336923696,1.0,1
752,54,0.05,0.17101058594844099,0.028003083039818466,0.0,1
753,18,0.05,-0.10108399929282985,-0.30135005428746386,1.0,1
754,4,0.05,0.18265721486048359,-0.19120529861562946,0.0,1
755,47,0.01,0.01320494341237105,0.27145108970674947,1.0,1
756,11,0.1,0.11540601333489986,0.2911408875075713,0.0,1
757,37,0.05,0.2617037031529912,-0.2565086597802873,0.0,1
758,53,0.1,-0.038523663127706165,0.06137137137804166,0.0,1
759,5,0.01,-0.34868908615469296,-0.23903572324849984,1.0,1
