[84, array([ 0.4701, -0.0264]), array([ 0.4688, -0.0281]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00269286]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00269286]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00254048]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00254048]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156   , -0.0023881]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619, -0.0023881]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.0023881 ]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.0023881 ]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.0023881 ]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381, -0.0023881]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.0023881 ]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.0023881 ]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.0023881 ]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.0023881 ]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188   , -0.0023881]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00223571]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00223571]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00208333]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00208333]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00193095]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00193095]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00193095]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00193095]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00193095]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00193095]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00193095]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00177857]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00177857]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00177857]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00177857]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00177857]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00177857]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00162619]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00162619]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00162619]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00162619]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00147381]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00147381]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00147381]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00147381]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00132143]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00132143]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00132143]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00116905]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00116905]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00101667]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00101667]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00101667]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5156    , -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51575238, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51590476, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51605714, -0.00086429]), 0.7854, 1.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51620952, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5163619 , -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51651429, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51666667, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51681905, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51697143, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51712381, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51727619, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51742857, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51758095, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51773333, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51788571, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5180381 , -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51819048, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51834286, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51849524, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.51864762, -0.00086429]), 0.7854, 0.0]
[3, array([ 0.5192, -0.0022]), array([ 0.5188    , -0.00086429]), 0.7854, 0.0]
